   6.9614000000000003e+00	   6.9613037109375000e+00	   6.9613685607910156e+00	   6.9614243507385254e+00	   6.9614748954772949e+00	   6.9615330696105957e+00	   6.9615983963012695e+00	   6.9616708755493164e+00	   6.9617500305175781e+00	   6.9618344306945801e+00	   6.9619183540344238e+00	   6.9620008468627930e+00	   6.9620814323425293e+00	   6.9621624946594238e+00	   6.9622459411621094e+00	   6.9623341560363770e+00	   6.9624261856079102e+00	   6.9625210762023926e+00	   6.9626183509826660e+00	   6.9627180099487305e+00	   6.9628200531005859e+00	   6.9629240036010742e+00	   6.9630298614501953e+00	   6.9631352424621582e+00	   6.9632387161254883e+00	   6.9633374214172363e+00	   6.9634289741516113e+00	   6.9635133743286133e+00	   6.9635844230651855e+00	   6.9636368751525879e+00	   6.9636735916137695e+00	   6.9636988639831543e+00	   6.9637150764465332e+00	   6.9637260437011719e+00	   6.9637365341186523e+00	   6.9637470245361328e+00	   6.9637570381164551e+00	   6.9637670516967773e+00	   6.9637765884399414e+00	   6.9637861251831055e+00	   6.9637956619262695e+00	   6.9638047218322754e+00	   6.9638137817382813e+00	   6.9638223648071289e+00	   6.9638309478759766e+00	   6.9638395309448242e+00	   6.9638476371765137e+00	   6.9638557434082031e+00	   6.9638633728027344e+00	   6.9638681411743164e+00	   6.9638729095458984e+00	   6.9638772010803223e+00	   6.9638814926147461e+00	   6.9638857841491699e+00	   6.9638900756835938e+00	   6.9638938903808594e+00	   6.9638977050781250e+00	   6.9639015197753906e+00	   6.9639048576354980e+00	   6.9639081954956055e+00	   6.9639115333557129e+00	   6.9639148712158203e+00	   6.9639177322387695e+00	   6.9639205932617188e+00	   6.9639234542846680e+00	   6.9639263153076172e+00	   6.9639286994934082e+00	   6.9639310836791992e+00	   6.9639334678649902e+00	   6.9639358520507813e+00	   6.9639382362365723e+00	   6.9639406204223633e+00	   6.9639425277709961e+00	   6.9639444351196289e+00	   6.9639463424682617e+00	   6.9639482498168945e+00	   6.9639501571655273e+00	   6.9639520645141602e+00	   6.9639534950256348e+00	   6.9639549255371094e+00	   6.9639563560485840e+00	   6.9639577865600586e+00	   6.9639592170715332e+00	   6.9639606475830078e+00	   6.9639620780944824e+00	   6.9639635086059570e+00	   6.9639644622802734e+00	   6.9639654159545898e+00	   6.9639663696289063e+00	   6.9639673233032227e+00	   6.9639682769775391e+00	   6.9639692306518555e+00	   6.9639701843261719e+00	   6.9639711380004883e+00	   6.9639720916748047e+00	   6.9639730453491211e+00	   6.9639739990234375e+00	   6.9639749526977539e+00	   6.9639754295349121e+00	   6.9639759063720703e+00	   6.9639763832092285e+00	
   8.0340000000000007e+00	   8.0340003967285156e+00	   8.0340003967285156e+00	   8.0340003967285156e+00	   8.0340003967285156e+00	   8.0340003967285156e+00	   8.0340003967285156e+00	   8.0340003967285156e+00	   8.0339984893798828e+00	   8.0339813232421875e+00	   8.0337924957275391e+00	   8.0316610336303711e+00	   8.0094251632690430e+00	   7.9021267890930176e+00	   7.6207647323608398e+00	   7.3401556015014648e+00	   7.1088194847106934e+00	   6.8550300598144531e+00	   6.6107020378112793e+00	   6.3629436492919922e+00	   6.1147413253784180e+00	   5.8651833534240723e+00	   5.6186189651489258e+00	   5.3639521598815918e+00	   5.1224489212036133e+00	   4.9728541374206543e+00	   5.0974545478820801e+00	   5.6152071952819824e+00	   6.1549239158630371e+00	   6.6923565864562988e+00	   7.4014782905578613e+00	   8.1787414550781250e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.0879077911376953e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	   9.9997634887695313e+00	
   2.5375999999999999e+00	   2.5410835742950439e+00	   3.2566010951995850e+00	   3.6893935203552246e+00	   3.5644185543060303e+00	   3.4830758571624756e+00	   3.4482920169830322e+00	   3.4287281036376953e+00	   3.4214246273040771e+00	   3.4246473312377930e+00	   3.4343032836914063e+00	   3.4418473243713379e+00	   3.4464917182922363e+00	   3.4493942260742188e+00	   3.4512999057769775e+00	   3.4525003433227539e+00	   3.4530625343322754e+00	   3.4533016681671143e+00	   3.4532635211944580e+00	   3.4530377388000488e+00	   3.4526958465576172e+00	   3.4523255825042725e+00	   3.4520816802978516e+00	   3.4520595073699951e+00	   3.4521775245666504e+00	   3.4523029327392578e+00	   3.4523899555206299e+00	   3.4524271488189697e+00	   3.4524447917938232e+00	   3.4524550437927246e+00	   3.4524619579315186e+00	   3.4524674415588379e+00	   3.4524714946746826e+00	   3.4524750709533691e+00	   3.4524781703948975e+00	   3.4524807929992676e+00	   3.4524831771850586e+00	   3.4524853229522705e+00	   3.4524872303009033e+00	   3.4524888992309570e+00	   3.4524903297424316e+00	   3.4524915218353271e+00	   3.4524924755096436e+00	   3.4524934291839600e+00	   3.4524941444396973e+00	   3.4524948596954346e+00	   3.4524955749511719e+00	   3.4524960517883301e+00	   3.4524965286254883e+00	   3.4524970054626465e+00	   3.4524974822998047e+00	   3.4524977207183838e+00	   3.4524979591369629e+00	   3.4524981975555420e+00	   3.4524984359741211e+00	   3.4524986743927002e+00	   3.4524989128112793e+00	   3.4524991512298584e+00	   3.4524993896484375e+00	   3.4524996280670166e+00	   3.4524998664855957e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	   3.4525001049041748e+00	
   2.8778000000000001e+00	   1.9638085365295410e+00	   1.7363126277923584e+00	   1.6995936632156372e+00	   1.6878499984741211e+00	   1.6803517341613770e+00	   1.6755714416503906e+00	   1.6726392507553101e+00	   1.6708467006683350e+00	   1.6698271036148071e+00	   1.6693401336669922e+00	   1.6691573858261108e+00	   1.6691220998764038e+00	   1.6691237688064575e+00	   1.6691265106201172e+00	   1.6690770387649536e+00	   1.6689629554748535e+00	   1.6688104867935181e+00	   1.6686017513275146e+00	   1.6683434247970581e+00	   1.6680285930633545e+00	   1.6676567792892456e+00	   1.6672196388244629e+00	   1.6667400598526001e+00	   1.6662687063217163e+00	   1.6658751964569092e+00	   1.6656706333160400e+00	   1.6656377315521240e+00	   1.6656420230865479e+00	   1.6656490564346313e+00	   1.6656516790390015e+00	   1.6656525135040283e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	   1.6656527519226074e+00	
   6.8461999999999996e+00	   6.8462700843811035e+00	   6.8463191986083984e+00	   6.8462839126586914e+00	   6.8463177680969238e+00	   6.8463554382324219e+00	   6.8463983535766602e+00	   6.8464465141296387e+00	   6.8464994430541992e+00	   6.8465547561645508e+00	   6.8466072082519531e+00	   6.8466539382934570e+00	   6.8466887474060059e+00	   6.8467097282409668e+00	   6.8467087745666504e+00	   6.8466777801513672e+00	   6.8466229438781738e+00	   6.8465657234191895e+00	   6.8465347290039063e+00	   6.8465437889099121e+00	   6.8465833663940430e+00	   6.8466396331787109e+00	   6.8467040061950684e+00	   6.8467707633972168e+00	   6.8468375205993652e+00	   6.8469018936157227e+00	   6.8469614982604980e+00	   6.8470129966735840e+00	   6.8470478057861328e+00	   6.8470578193664551e+00	   6.8470487594604492e+00	   6.8470335006713867e+00	   6.8470287322998047e+00	   6.8470330238342285e+00	   6.8470368385314941e+00	   6.8470406532287598e+00	   6.8470444679260254e+00	   6.8470482826232910e+00	   6.8470520973205566e+00	   6.8470559120178223e+00	   6.8470597267150879e+00	   6.8470635414123535e+00	   6.8470673561096191e+00	   6.8470711708068848e+00	   6.8470749855041504e+00	   6.8470788002014160e+00	   6.8470826148986816e+00	   6.8470864295959473e+00	   6.8470902442932129e+00	   6.8470935821533203e+00	   6.8470964431762695e+00	   6.8470993041992188e+00	   6.8471021652221680e+00	   6.8471050262451172e+00	   6.8471074104309082e+00	   6.8471097946166992e+00	   6.8471121788024902e+00	   6.8471145629882813e+00	   6.8471164703369141e+00	   6.8471183776855469e+00	   6.8471202850341797e+00	   6.8471217155456543e+00	   6.8471231460571289e+00	   6.8471245765686035e+00	   6.8471255302429199e+00	   6.8471264839172363e+00	   6.8471274375915527e+00	   6.8471279144287109e+00	   6.8471283912658691e+00	   6.8471288681030273e+00	   6.8471293449401855e+00	   6.8471293449401855e+00	   6.8471293449401855e+00	   6.8471293449401855e+00	   6.8471293449401855e+00	   6.8471298217773438e+00	   6.8471302986145020e+00	   6.8471307754516602e+00	   6.8471312522888184e+00	   6.8471317291259766e+00	   6.8471322059631348e+00	   6.8471326828002930e+00	   6.8471331596374512e+00	   6.8471336364746094e+00	   6.8471341133117676e+00	   6.8471345901489258e+00	   6.8471350669860840e+00	   6.8471355438232422e+00	   6.8471360206604004e+00	   6.8471364974975586e+00	   6.8471369743347168e+00	   6.8471374511718750e+00	   6.8471379280090332e+00	   6.8471384048461914e+00	   6.8471388816833496e+00	   6.8471393585205078e+00	   6.8471398353576660e+00	   6.8471403121948242e+00	   6.8471407890319824e+00	   6.8471412658691406e+00	   6.8471417427062988e+00	
   5.0003000000000002e+00	   5.0002932548522949e+00	   5.0002851486206055e+00	   5.0002832412719727e+00	   5.0002827644348145e+00	   5.0002818107604980e+00	   5.0002808570861816e+00	   5.0002799034118652e+00	   5.0002789497375488e+00	   5.0002779960632324e+00	   5.0002770423889160e+00	   5.0002760887145996e+00	   5.0002756118774414e+00	   5.0002751350402832e+00	   5.0002741813659668e+00	   5.0002732276916504e+00	   5.0002722740173340e+00	   5.0002713203430176e+00	   5.0002698898315430e+00	   5.0002684593200684e+00	   5.0002670288085938e+00	   5.0002651214599609e+00	   5.0002627372741699e+00	   5.0002598762512207e+00	   5.0002570152282715e+00	   5.0002546310424805e+00	   5.0002532005310059e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	   5.0002527236938477e+00	
   8.1943000000000001e+00	   8.1942996978759766e+00	   8.1942996978759766e+00	   8.1942996978759766e+00	   8.1942996978759766e+00	   8.1942996978759766e+00	   8.1942996978759766e+00	   8.1942996978759766e+00	   8.1942996978759766e+00	   8.1942987442016602e+00	   8.1942605972290039e+00	   8.1934938430786133e+00	   8.1801424026489258e+00	   8.1047258377075195e+00	   7.9608807563781738e+00	   7.9501323699951172e+00	   7.9673542976379395e+00	   7.9826455116271973e+00	   7.9849557876586914e+00	   7.9868474006652832e+00	   7.9850039482116699e+00	   7.9565649032592773e+00	   7.8997902870178223e+00	   7.7875747680664063e+00	   7.5573472976684570e+00	   7.1182737350463867e+00	   6.3382835388183594e+00	   5.4894208908081055e+00	   4.6479091644287109e+00	   3.8047270774841309e+00	   3.0997285842895508e+00	   2.4706523418426514e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   2.0543835163116455e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	   1.6438826322555542e+00	
   6.6483999999999996e+00	   6.6484208106994629e+00	   6.6607971191406250e+00	   6.8880534172058105e+00	   6.9242429733276367e+00	   7.0371141433715820e+00	   7.1417522430419922e+00	   7.2161045074462891e+00	   7.2681102752685547e+00	   7.3016958236694336e+00	   7.3170409202575684e+00	   7.3228993415832520e+00	   7.3249588012695313e+00	   7.3259224891662598e+00	   7.3266291618347168e+00	   7.3276896476745605e+00	   7.3287801742553711e+00	   7.3296928405761719e+00	   7.3304386138916016e+00	   7.3309817314147949e+00	   7.3313021659851074e+00	   7.3313584327697754e+00	   7.3311896324157715e+00	   7.3309607505798340e+00	   7.3308272361755371e+00	   7.3307867050170898e+00	   7.3307776451110840e+00	   7.3307762145996094e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	   7.3307757377624512e+00	
   1.8510000000000000e+00	   2.2027113437652588e+00	   2.0856978893280029e+00	   2.0837306976318359e+00	   2.0850787162780762e+00	   2.0857262611389160e+00	   2.0861346721649170e+00	   2.0863642692565918e+00	   2.0863285064697266e+00	   2.0861930847167969e+00	   2.0859875679016113e+00	   2.0857944488525391e+00	   2.0856659412384033e+00	   2.0855784416198730e+00	   2.0855040550231934e+00	   2.0854108333587646e+00	   2.0853128433227539e+00	   2.0852186679840088e+00	   2.0851378440856934e+00	   2.0850708484649658e+00	   2.0850205421447754e+00	   2.0849812030792236e+00	   2.0849685668945313e+00	   2.0849800109863281e+00	   2.0849874019622803e+00	   2.0849416255950928e+00	   2.0848410129547119e+00	   2.0847945213317871e+00	   2.0847761631011963e+00	   2.0847721099853516e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	   2.0847716331481934e+00	
   1.8724000000000001e+00	   1.8723980188369751e+00	   1.8723911046981812e+00	   1.8724129199981689e+00	   1.8724277019500732e+00	   1.8724455833435059e+00	   1.8724632263183594e+00	   1.8724783658981323e+00	   1.8724920749664307e+00	   1.8725053071975708e+00	   1.8725239038467407e+00	   1.8725509643554688e+00	   1.8725892305374146e+00	   1.8726364374160767e+00	   1.8726891279220581e+00	   1.8727359771728516e+00	   1.8727570772171021e+00	   1.8727374076843262e+00	   1.8726830482482910e+00	   1.8726195096969604e+00	   1.8725669384002686e+00	   1.8725301027297974e+00	   1.8725057840347290e+00	   1.8724888563156128e+00	   1.8724764585494995e+00	   1.8724663257598877e+00	   1.8724564313888550e+00	   1.8724391460418701e+00	   1.8724098205566406e+00	   1.8723778724670410e+00	   1.8723560571670532e+00	   1.8723499774932861e+00	   1.8723597526550293e+00	   1.8723655939102173e+00	   1.8723715543746948e+00	   1.8723773956298828e+00	   1.8723831176757813e+00	   1.8723887205123901e+00	   1.8723940849304199e+00	   1.8723993301391602e+00	   1.8724043369293213e+00	   1.8724092245101929e+00	   1.8724138736724854e+00	   1.8724184036254883e+00	   1.8724228143692017e+00	   1.8724269866943359e+00	   1.8724310398101807e+00	   1.8724349737167358e+00	   1.8724387884140015e+00	   1.8724396228790283e+00	   1.8724404573440552e+00	   1.8724414110183716e+00	   1.8724423646926880e+00	   1.8724433183670044e+00	   1.8724443912506104e+00	   1.8724454641342163e+00	   1.8724466562271118e+00	   1.8724478483200073e+00	   1.8724491596221924e+00	   1.8724504709243774e+00	   1.8724519014358521e+00	   1.8724533319473267e+00	   1.8724548816680908e+00	   1.8724564313888550e+00	   1.8724579811096191e+00	   1.8724595308303833e+00	   1.8724611997604370e+00	   1.8724628686904907e+00	   1.8724644184112549e+00	   1.8724659681320190e+00	   1.8724675178527832e+00	   1.8724689483642578e+00	   1.8724703788757324e+00	   1.8724718093872070e+00	   1.8724731206893921e+00	   1.8724743127822876e+00	   1.8724755048751831e+00	   1.8724765777587891e+00	   1.8724775314331055e+00	   1.8724784851074219e+00	   1.8724793195724487e+00	   1.8724800348281860e+00	   1.8724807500839233e+00	   1.8724813461303711e+00	   1.8724819421768188e+00	   1.8724825382232666e+00	   1.8724830150604248e+00	   1.8724834918975830e+00	   1.8724839687347412e+00	   1.8724843263626099e+00	   1.8724846839904785e+00	   1.8724850416183472e+00	   1.8724852800369263e+00	   1.8724855184555054e+00	   1.8724857568740845e+00	   1.8724859952926636e+00	   1.8724861145019531e+00	   1.8724862337112427e+00	   1.8724863529205322e+00	   1.8724864721298218e+00	   1.8724865913391113e+00	
