   5.1090687513351440e-01	   9.7981762886047363e-01	   9.9520319700241089e-01	   9.9785220623016357e-01	   9.9767464399337769e-01	   9.9769997596740723e-01	   9.9779736995697021e-01	   9.9784076213836670e-01	   9.9797821044921875e-01	   9.9823474884033203e-01	   9.9844110012054443e-01	   9.9859154224395752e-01	   9.9864602088928223e-01	   9.9862712621688843e-01	   9.9850630760192871e-01	   9.9837136268615723e-01	   9.9824178218841553e-01	   9.9805027246475220e-01	   9.9780505895614624e-01	   9.9748426675796509e-01	   9.9700421094894409e-01	   9.9646055698394775e-01	   9.9591368436813354e-01	   9.9560028314590454e-01	   9.9600183963775635e-01	   9.9737286567687988e-01	   9.9897104501724243e-01	   9.9957191944122314e-01	   9.9981701374053955e-01	   9.9992388486862183e-01	   9.9996542930603027e-01	   9.9998271465301514e-01	   9.9999058246612549e-01	   9.9999058246612549e-01	   9.9999070167541504e-01	   9.9999076128005981e-01	   9.9999088048934937e-01	   9.9999099969863892e-01	   9.9999111890792847e-01	   9.9999123811721802e-01	   9.9999129772186279e-01	   9.9999141693115234e-01	   9.9999153614044189e-01	   9.9999165534973145e-01	   9.9999183416366577e-01	   9.9999195337295532e-01	   9.9999201297760010e-01	   9.9999201297760010e-01	   9.9999642372131348e-01	   9.9999642372131348e-01	   9.9999648332595825e-01	   9.9999654293060303e-01	   9.9999654293060303e-01	   9.9999660253524780e-01	   9.9999666213989258e-01	   9.9999666213989258e-01	   9.9999678134918213e-01	   9.9999678134918213e-01	   9.9999690055847168e-01	   9.9999690055847168e-01	   9.9999696016311646e-01	   9.9999701976776123e-01	   9.9999701976776123e-01	   9.9999713897705078e-01	   9.9999713897705078e-01	   9.9999719858169556e-01	   9.9999725818634033e-01	   9.9999725818634033e-01	   9.9999737739562988e-01	   9.9999737739562988e-01	   9.9999743700027466e-01	   9.9999749660491943e-01	   9.9999755620956421e-01	   9.9999761581420898e-01	   9.9999773502349854e-01	   9.9999785423278809e-01	   9.9999797344207764e-01	   9.9999803304672241e-01	   9.9999809265136719e-01	   9.9999821186065674e-01	   9.9999833106994629e-01	   9.9999839067459106e-01	   9.9999845027923584e-01	   9.9999850988388062e-01	   9.9999856948852539e-01	   9.9999868869781494e-01	   9.9999868869781494e-01	   9.9999874830245972e-01	   9.9999880790710449e-01	   9.9999886751174927e-01	   9.9999892711639404e-01	   9.9999892711639404e-01	   9.9999898672103882e-01	   9.9999904632568359e-01	   9.9999904632568359e-01	   9.9999904632568359e-01	   9.9999910593032837e-01	   9.9999916553497314e-01	   9.9999916553497314e-01	   9.9999916553497314e-01	
   5.2440464496612549e-03	   2.7233773469924927e-01	   2.8935045003890991e-01	   2.7547061443328857e-01	   3.4116977453231812e-01	   4.0986725687980652e-01	   4.7082048654556274e-01	   5.0000244379043579e-01	   5.1210188865661621e-01	   5.3204166889190674e-01	   5.5492287874221802e-01	   5.8606445789337158e-01	   5.9750604629516602e-01	   5.7521724700927734e-01	   5.0609326362609863e-01	   4.8817333579063416e-01	   4.9042227864265442e-01	   4.9849528074264526e-01	   4.9878495931625366e-01	   5.0118196010589600e-01	   5.1805913448333740e-01	   5.3601956367492676e-01	   5.6605577468872070e-01	   6.2119644880294800e-01	   6.9773817062377930e-01	   7.7521133422851563e-01	   8.3716821670532227e-01	   8.4076309204101563e-01	   8.4031355381011963e-01	   8.7546408176422119e-01	   8.9170861244201660e-01	   9.3166375160217285e-01	   9.5407843589782715e-01	   9.5022130012512207e-01	   9.4677948951721191e-01	   9.4461011886596680e-01	   9.4344520568847656e-01	   9.4225847721099854e-01	   9.4115543365478516e-01	   9.4026553630828857e-01	   9.3849694728851318e-01	   9.3742311000823975e-01	   9.3666648864746094e-01	   9.3606561422348022e-01	   9.3575310707092285e-01	   9.3550884723663330e-01	   9.3432688713073730e-01	   9.3267667293548584e-01	   9.7747385501861572e-01	   9.7756165266036987e-01	   9.7792387008666992e-01	   9.7832500934600830e-01	   9.7899162769317627e-01	   9.7963809967041016e-01	   9.8026889562606812e-01	   9.8090147972106934e-01	   9.8151421546936035e-01	   9.8212170600891113e-01	   9.8272120952606201e-01	   9.8330092430114746e-01	   9.8386776447296143e-01	   9.8440873622894287e-01	   9.8492318391799927e-01	   9.8542046546936035e-01	   9.8589992523193359e-01	   9.8636376857757568e-01	   9.8680514097213745e-01	   9.8718583583831787e-01	   9.8751437664031982e-01	   9.8780918121337891e-01	   9.8803555965423584e-01	   9.8846209049224854e-01	   9.8884057998657227e-01	   9.8922151327133179e-01	   9.8982119560241699e-01	   9.9038290977478027e-01	   9.9091011285781860e-01	   9.9140864610671997e-01	   9.9188005924224854e-01	   9.9232524633407593e-01	   9.9274432659149170e-01	   9.9314063787460327e-01	   9.9347507953643799e-01	   9.9378859996795654e-01	   9.9408662319183350e-01	   9.9436795711517334e-01	   9.9463599920272827e-01	   9.9488723278045654e-01	   9.9512064456939697e-01	   9.9534857273101807e-01	   9.9556374549865723e-01	   9.9574685096740723e-01	   9.9591565132141113e-01	   9.9607765674591064e-01	   9.9623334407806396e-01	   9.9638283252716064e-01	   9.9652552604675293e-01	   9.9666285514831543e-01	   9.9679470062255859e-01	   9.9693369865417480e-01	
   9.5170736312866211e-04	   2.7526319026947021e-03	   7.6954573392868042e-02	   4.5513969659805298e-01	   3.4938633441925049e-01	   3.0107736587524414e-01	   2.9094946384429932e-01	   2.7220559120178223e-01	   2.3477536439895630e-01	   1.6061055660247803e-01	   1.0508555173873901e-01	   6.6430747509002686e-02	   5.1014810800552368e-02	   5.6511431932449341e-02	   1.1515721678733826e-01	   1.7425215244293213e-01	   2.0919910073280334e-01	   2.5813019275665283e-01	   3.1272587180137634e-01	   3.8011229038238525e-01	   4.7590228915214539e-01	   5.9631675481796265e-01	   7.3456275463104248e-01	   8.6526799201965332e-01	   9.5031714439392090e-01	   9.8314404487609863e-01	   9.9484467506408691e-01	   9.9694305658340454e-01	   9.9798762798309326e-01	   9.9862402677536011e-01	   9.9866998195648193e-01	   9.9900341033935547e-01	   9.9872982501983643e-01	   9.9873566627502441e-01	   9.9875897169113159e-01	   9.9880665540695190e-01	   9.9886977672576904e-01	   9.9892950057983398e-01	   9.9898725748062134e-01	   9.9903792142868042e-01	   9.9908977746963501e-01	   9.9913442134857178e-01	   9.9917387962341309e-01	   9.9920940399169922e-01	   9.9923932552337646e-01	   9.9926900863647461e-01	   9.9930226802825928e-01	   9.9931824207305908e-01	   9.9913477897644043e-01	   9.9912315607070923e-01	   9.9911320209503174e-01	   9.9909496307373047e-01	   9.9907541275024414e-01	   9.9905550479888916e-01	   9.9903512001037598e-01	   9.9900901317596436e-01	   9.9898207187652588e-01	   9.9895441532135010e-01	   9.9892604351043701e-01	   9.9889683723449707e-01	   9.9886697530746460e-01	   9.9883544445037842e-01	   9.9880194664001465e-01	   9.9876749515533447e-01	   9.9873208999633789e-01	   9.9869561195373535e-01	   9.9865972995758057e-01	   9.9863010644912720e-01	   9.9860310554504395e-01	   9.9857646226882935e-01	   9.9855482578277588e-01	   9.9855929613113403e-01	   9.9857163429260254e-01	   9.9858695268630981e-01	   9.9859684705734253e-01	   9.9860596656799316e-01	   9.9861472845077515e-01	   9.9862337112426758e-01	   9.9863207340240479e-01	   9.9864053726196289e-01	   9.9864864349365234e-01	   9.9865663051605225e-01	   9.9867117404937744e-01	   9.9868643283843994e-01	   9.9870115518569946e-01	   9.9871385097503662e-01	   9.9872648715972900e-01	   9.9873971939086914e-01	   9.9875396490097046e-01	   9.9876737594604492e-01	   9.9878180027008057e-01	   9.9879968166351318e-01	   9.9881643056869507e-01	   9.9883294105529785e-01	   9.9884927272796631e-01	   9.9886530637741089e-01	   9.9888169765472412e-01	   9.9889791011810303e-01	   9.9891477823257446e-01	   9.9892944097518921e-01	
   4.4153574109077454e-01	   5.7560890913009644e-01	   5.0851857662200928e-01	   4.8180979490280151e-01	   4.8628932237625122e-01	   4.8643413186073303e-01	   4.8756828904151917e-01	   5.0317996740341187e-01	   5.2100962400436401e-01	   5.6355941295623779e-01	   6.2939739227294922e-01	   7.0731198787689209e-01	   7.5298672914505005e-01	   7.5592154264450073e-01	   6.7236900329589844e-01	   6.1297035217285156e-01	   5.8815675973892212e-01	   5.5885249376296997e-01	   5.4039871692657471e-01	   5.2523642778396606e-01	   5.1680552959442139e-01	   5.0458383560180664e-01	   4.9617597460746765e-01	   4.9750792980194092e-01	   5.1840811967849731e-01	   5.7270675897598267e-01	   6.5207344293594360e-01	   7.8623408079147339e-01	   9.1616857051849365e-01	   9.7746920585632324e-01	   9.9598169326782227e-01	   9.9930834770202637e-01	   9.9987685680389404e-01	   9.9990522861480713e-01	   9.9992716312408447e-01	   9.9994337558746338e-01	   9.9995577335357666e-01	   9.9996542930603027e-01	   9.9997293949127197e-01	   9.9997878074645996e-01	   9.9998331069946289e-01	   9.9998688697814941e-01	   9.9998968839645386e-01	   9.9999189376831055e-01	   9.9999362230300903e-01	   9.9999499320983887e-01	   9.9999606609344482e-01	   9.9999690055847168e-01	   9.9999922513961792e-01	   9.9999940395355225e-01	   9.9999952316284180e-01	   9.9999958276748657e-01	   9.9999964237213135e-01	   9.9999976158142090e-01	   9.9999976158142090e-01	   9.9999982118606567e-01	   9.9999988079071045e-01	   9.9999988079071045e-01	   9.9999988079071045e-01	   9.9999994039535522e-01	   9.9999994039535522e-01	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	
   9.9545001983642578e-01	   9.7765034437179565e-01	   4.1237667202949524e-01	   6.5773159265518188e-02	   7.0410907268524170e-02	   6.1906337738037109e-02	   4.8397958278656006e-02	   4.0529698133468628e-02	   3.7307977676391602e-02	   5.4059326648712158e-02	   8.3879292011260986e-02	   1.3276574015617371e-01	   1.8354958295822144e-01	   2.5354868173599243e-01	   3.4255975484848022e-01	   4.4163879752159119e-01	   5.5277872085571289e-01	   6.6797500848770142e-01	   7.7272838354110718e-01	   8.5290193557739258e-01	   9.0788805484771729e-01	   9.4246393442153931e-01	   9.6047592163085938e-01	   9.7077119350433350e-01	   9.7518110275268555e-01	   9.7368299961090088e-01	   9.4863563776016235e-01	   8.8838255405426025e-01	   7.9794883728027344e-01	   6.8661755323410034e-01	   5.6024873256683350e-01	   3.1974333524703979e-01	   1.5149509906768799e-01	   1.5863925218582153e-01	   1.6192296147346497e-01	   1.6075214743614197e-01	   1.5720832347869873e-01	   1.5372735261917114e-01	   1.5025746822357178e-01	   1.4661797881126404e-01	   1.4310845732688904e-01	   1.3987538218498230e-01	   1.3678836822509766e-01	   1.3385233283042908e-01	   1.3076013326644897e-01	   1.2738132476806641e-01	   1.2520006299018860e-01	   1.2677901983261108e-01	   4.2731881141662598e-02	   4.4722020626068115e-02	   4.7579526901245117e-02	   5.1086843013763428e-02	   5.6017309427261353e-02	   6.1392694711685181e-02	   6.7225962877273560e-02	   7.3885202407836914e-02	   8.1157505512237549e-02	   8.8969886302947998e-02	   9.7354590892791748e-02	   1.0643726587295532e-01	   1.1618554592132568e-01	   1.2676793336868286e-01	   1.3825663924217224e-01	   1.5059906244277954e-01	   1.6379690170288086e-01	   1.7790928483009338e-01	   1.9177791476249695e-01	   2.0439735054969788e-01	   2.1510043740272522e-01	   2.2438120841979980e-01	   2.3362565040588379e-01	   2.3521000146865845e-01	   2.3426130414009094e-01	   2.2858878970146179e-01	   2.1458709239959717e-01	   2.0073974132537842e-01	   1.8751969933509827e-01	   1.7497485876083374e-01	   1.6310063004493713e-01	   1.5190437436103821e-01	   1.4141869544982910e-01	   1.3154441118240356e-01	   1.2435916066169739e-01	   1.1776223778724670e-01	   1.1150583624839783e-01	   1.0574385523796082e-01	   1.0024571418762207e-01	   9.4634413719177246e-02	   8.8761180639266968e-02	   8.3297461271286011e-02	   7.7843576669692993e-02	   7.2056859731674194e-02	   6.6745102405548096e-02	   6.1798840761184692e-02	   5.7196825742721558e-02	   5.2918016910552979e-02	   4.9074560403823853e-02	   4.5555591583251953e-02	   4.2365252971649170e-02	   3.9855599403381348e-02	
   9.6589326858520508e-05	   6.5177679061889648e-05	   5.5640935897827148e-05	   5.0634145736694336e-05	   5.8054924011230469e-05	   6.5416097640991211e-05	   7.2419643402099609e-05	   7.9125165939331055e-05	   8.4251165390014648e-05	   8.3893537521362305e-05	   8.2343816757202148e-05	   8.0436468124389648e-05	   8.1181526184082031e-05	   8.3446502685546875e-05	   8.8393688201904297e-05	   9.2148780822753906e-05	   9.4860792160034180e-05	   9.7453594207763672e-05	   9.9867582321166992e-05	   1.0216236114501953e-04	   1.0403990745544434e-04	   1.0567903518676758e-04	   1.0561943054199219e-04	   1.0329484939575195e-04	   9.8735094070434570e-05	   9.1642141342163086e-05	   8.4251165390014648e-05	   7.1138143539428711e-05	   5.2273273468017578e-05	   3.6716461181640625e-05	   2.5123357772827148e-05	   1.6421079635620117e-05	   1.0758638381958008e-05	   1.0550022125244141e-05	   1.0341405868530273e-05	   1.0132789611816406e-05	   9.9539756774902344e-06	   9.7453594207763672e-06	   9.5665454864501953e-06	   9.3579292297363281e-06	   9.1791152954101563e-06	   8.9704990386962891e-06	   8.7916851043701172e-06	   8.5830688476562500e-06	   8.4042549133300781e-06	   8.2254409790039063e-06	   8.0466270446777344e-06	   7.8380107879638672e-06	   4.7683715820312500e-06	   4.6193599700927734e-06	   4.5001506805419922e-06	   4.3511390686035156e-06	   4.2021274566650391e-06	   4.0531158447265625e-06	   3.9041042327880859e-06	   3.7550926208496094e-06	   3.6358833312988281e-06	   3.4868717193603516e-06	   3.3676624298095703e-06	   3.2484531402587891e-06	   3.1292438507080078e-06	   3.0100345611572266e-06	   2.8908252716064453e-06	   2.8014183044433594e-06	   2.6822090148925781e-06	   2.5928020477294922e-06	   2.5033950805664063e-06	   2.4139881134033203e-06	   2.3245811462402344e-06	   2.2351741790771484e-06	   2.1457672119140625e-06	   2.0563602447509766e-06	   1.9967555999755859e-06	   1.9073486328125000e-06	   1.8179416656494141e-06	   1.7583370208740234e-06	   1.6689300537109375e-06	   1.6093254089355469e-06	   1.5497207641601563e-06	   1.4901161193847656e-06	   1.4305114746093750e-06	   1.3709068298339844e-06	   1.3113021850585938e-06	   1.2516975402832031e-06	   1.1920928955078125e-06	   1.1622905731201172e-06	   1.1026859283447266e-06	   1.0430812835693359e-06	   1.0132789611816406e-06	   9.5367431640625000e-07	   9.2387199401855469e-07	   8.9406967163085938e-07	   8.3446502685546875e-07	   8.0466270446777344e-07	   7.7486038208007813e-07	   7.4505805969238281e-07	   7.1525573730468750e-07	   6.8545341491699219e-07	   6.5565109252929688e-07	   6.2584877014160156e-07	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   5.9604644775390625e-08	   3.5762786865234375e-07	   2.3543834686279297e-06	   1.6987323760986328e-05	   1.9270181655883789e-04	   2.2652745246887207e-03	   2.5936126708984375e-02	   1.3115122914314270e-01	   3.1600010395050049e-01	   2.8081494569778442e-01	   2.3197615146636963e-01	   2.5424954295158386e-01	   2.4433913826942444e-01	   2.4776554107666016e-01	   2.4820899963378906e-01	   2.5117337703704834e-01	   2.5301626324653625e-01	   2.7829402685165405e-01	   3.3365929126739502e-01	   4.6385782957077026e-01	   7.8987979888916016e-01	   9.9430155754089355e-01	   9.9971795082092285e-01	   9.9989479780197144e-01	   9.9993801116943359e-01	   9.9993741512298584e-01	   9.9993157386779785e-01	   9.9989247322082520e-01	   9.9991756677627563e-01	   9.9993610382080078e-01	   9.9994933605194092e-01	   9.9995917081832886e-01	   9.9996709823608398e-01	   9.9997347593307495e-01	   9.9997878074645996e-01	   9.9998289346694946e-01	   9.9998629093170166e-01	   9.9998891353607178e-01	   9.9999105930328369e-01	   9.9999284744262695e-01	   9.9999427795410156e-01	   9.9999541044235229e-01	   9.9999630451202393e-01	   9.9999260902404785e-01	   9.9999403953552246e-01	   9.9999511241912842e-01	   9.9999600648880005e-01	   9.9999666213989258e-01	   9.9999725818634033e-01	   9.9999773502349854e-01	   9.9999809265136719e-01	   9.9999845027923584e-01	   9.9999868869781494e-01	   9.9999892711639404e-01	   9.9999910593032837e-01	   9.9999928474426270e-01	   9.9999940395355225e-01	   9.9999952316284180e-01	   9.9999958276748657e-01	   9.9999964237213135e-01	   9.9999970197677612e-01	   9.9999976158142090e-01	   9.9999976158142090e-01	   9.9999982118606567e-01	   9.9999988079071045e-01	   9.9999988079071045e-01	   9.9999988079071045e-01	   9.9999988079071045e-01	   9.9999988079071045e-01	   9.9999994039535522e-01	   9.9999994039535522e-01	   9.9999994039535522e-01	   9.9999994039535522e-01	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	
   3.4835338592529297e-03	   7.1562451124191284e-01	   4.8882991075515747e-01	   1.3010931015014648e-01	   1.3912799954414368e-01	   1.1026787757873535e-01	   7.6882988214492798e-02	   5.2515983581542969e-02	   3.3739924430847168e-02	   1.8130451440811157e-02	   9.5516145229339600e-03	   5.0806701183319092e-03	   3.0583441257476807e-03	   2.0324885845184326e-03	   1.6016960144042969e-03	   1.2268126010894775e-03	   9.4336271286010742e-04	   7.4684619903564453e-04	   5.8823823928833008e-04	   4.6858191490173340e-04	   3.7461519241333008e-04	   2.9671192169189453e-04	   2.3001432418823242e-04	   1.7815828323364258e-04	   1.3187527656555176e-04	   8.7410211563110352e-05	   3.7223100662231445e-05	   1.7732381820678711e-05	   1.0341405868530273e-05	   6.9737434387207031e-06	   5.5134296417236328e-06	   4.0233135223388672e-06	   3.5464763641357422e-06	   3.0696392059326172e-06	   2.6524066925048828e-06	   2.3245811462402344e-06	   2.0563602447509766e-06	   1.8179416656494141e-06	   1.5795230865478516e-06	   1.4007091522216797e-06	   1.2218952178955078e-06	   1.0728836059570313e-06	   9.2387199401855469e-07	   8.0466270446777344e-07	   7.1525573730468750e-07	   6.2584877014160156e-07	   5.3644180297851563e-07	   4.7683715820312500e-07	   4.1723251342773438e-07	   3.8743019104003906e-07	   3.2782554626464844e-07	   2.9802322387695313e-07	   2.6822090148925781e-07	   2.3841857910156250e-07	   2.3841857910156250e-07	   2.0861625671386719e-07	   1.7881393432617188e-07	   1.7881393432617188e-07	   1.4901161193847656e-07	   1.4901161193847656e-07	   1.4901161193847656e-07	   1.1920928955078125e-07	   1.1920928955078125e-07	   8.9406967163085938e-08	   8.9406967163085938e-08	   8.9406967163085938e-08	   8.9406967163085938e-08	   5.9604644775390625e-08	   5.9604644775390625e-08	   5.9604644775390625e-08	   5.9604644775390625e-08	   5.9604644775390625e-08	   5.9604644775390625e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   9.7932696342468262e-01	   2.5582528114318848e-01	   3.6771655082702637e-02	   1.1820763349533081e-02	   7.5261890888214111e-03	   4.7976672649383545e-03	   2.9411315917968750e-03	   1.7929673194885254e-03	   1.0285675525665283e-03	   5.2857398986816406e-04	   2.6583671569824219e-04	   1.3330578804016113e-04	   8.7499618530273438e-05	   7.4446201324462891e-05	   1.0553002357482910e-04	   1.5047192573547363e-04	   1.7923116683959961e-04	   2.2381544113159180e-04	   2.6684999465942383e-04	   3.1885504722595215e-04	   3.7387013435363770e-04	   4.3731927871704102e-04	   4.7972798347473145e-04	   4.7135353088378906e-04	   3.9616227149963379e-04	   2.2789835929870605e-04	   5.7071447372436523e-05	   1.8924474716186523e-05	   8.1360340118408203e-06	   2.6524066925048828e-06	   8.0466270446777344e-07	   2.3841857910156250e-07	   5.9604644775390625e-08	   5.9604644775390625e-08	   5.9604644775390625e-08	   5.9604644775390625e-08	   5.9604644775390625e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   2.9802322387695313e-08	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.0244073867797852e-05	   4.9650669097900391e-05	   4.1663646697998047e-05	   3.6716461181640625e-05	   4.1723251342773438e-05	   4.6372413635253906e-05	   5.0574541091918945e-05	   5.4448843002319336e-05	   5.7101249694824219e-05	   5.5789947509765625e-05	   5.3793191909790039e-05	   5.1707029342651367e-05	   5.1647424697875977e-05	   5.2750110626220703e-05	   5.6117773056030273e-05	   5.8740377426147461e-05	   6.0558319091796875e-05	   6.2435865402221680e-05	   6.4134597778320313e-05	   6.5863132476806641e-05	   6.7323446273803711e-05	   6.8694353103637695e-05	   6.8992376327514648e-05	   6.7859888076782227e-05	   6.5147876739501953e-05	   6.0379505157470703e-05	   5.4478645324707031e-05	   4.5388936996459961e-05	   3.3408403396606445e-05	   2.3633241653442383e-05	   1.6391277313232422e-05	   1.0818243026733398e-05	   7.1525573730468750e-06	   7.0333480834960938e-06	   6.9141387939453125e-06	   6.7949295043945313e-06	   6.6757202148437500e-06	   6.5565109252929688e-06	   6.4373016357421875e-06	   6.3180923461914063e-06	   6.1988830566406250e-06	   6.0796737670898438e-06	   5.9604644775390625e-06	   5.8412551879882813e-06	   5.7220458984375000e-06	   5.6028366088867188e-06	   5.4836273193359375e-06	   5.3644180297851563e-06	   3.2782554626464844e-06	   3.1888484954833984e-06	   3.0994415283203125e-06	   3.0100345611572266e-06	   2.8908252716064453e-06	   2.8014183044433594e-06	   2.7120113372802734e-06	   2.5928020477294922e-06	   2.5033950805664063e-06	   2.4139881134033203e-06	   2.3245811462402344e-06	   2.2649765014648438e-06	   2.1755695343017578e-06	   2.0861625671386719e-06	   2.0265579223632813e-06	   1.9371509552001953e-06	   1.8775463104248047e-06	   1.8179416656494141e-06	   1.7285346984863281e-06	   1.6689300537109375e-06	   1.6093254089355469e-06	   1.5497207641601563e-06	   1.4901161193847656e-06	   1.4305114746093750e-06	   1.4007091522216797e-06	   1.3411045074462891e-06	   1.2814998626708984e-06	   1.2218952178955078e-06	   1.1622905731201172e-06	   1.1324882507324219e-06	   1.0728836059570313e-06	   1.0430812835693359e-06	   9.8347663879394531e-07	   9.5367431640625000e-07	   9.2387199401855469e-07	   8.6426734924316406e-07	   8.3446502685546875e-07	   8.0466270446777344e-07	   7.7486038208007813e-07	   7.4505805969238281e-07	   7.1525573730468750e-07	   6.8545341491699219e-07	   6.5565109252929688e-07	   6.2584877014160156e-07	   5.9604644775390625e-07	   5.6624412536621094e-07	   5.3644180297851563e-07	   5.0663948059082031e-07	   5.0663948059082031e-07	   4.7683715820312500e-07	   4.4703483581542969e-07	   4.4703483581542969e-07	
